['.', '()', '().', '(())', '(()).', '(()())', '(()()).']
['.', '..', '...', '.(.)', '...()', '...(.)', '...(..)']
['.', '..', '...', '..()', '(.())', '((()))', '((())).']
['.', '..', '...', '..()', '(.())', '((()))', '((()).)']
['.', '..', '...', '..()', '(.())', '((()))', '(.())()']
['.', '..', '...', '..()', '(.())', '((()))', '(.(.)).']
['.', '..', '...', '..()', '(.())', '((()))', '(.(.).)']
['.', '..', '...', '..()', '(.())', '((()))', '(..()).']
['.', '..', '...', '..()', '(.())', '((()))', '(..().)']
['.', '..', '...', '..()', '(.())', '(.()).', '((()).)']
['.', '..', '...', '..()', '(.())', '(.()).', '(.()())']
['.', '..', '...', '..()', '(.())', '(.()).', '(.())()']
['.', '..', '...', '..()', '(.())', '(.()).', '(.())..']
['.', '..', '...', '..()', '(.())', '(.()).', '(.()..)']
['.', '..', '...', '..()', '(.())', '(.()).', '(.(.).)']
['.', '..', '...', '..()', '(.())', '(.()).', '(..().)']
['.', '..', '...', '..()', '(.())', '(.()).', '..()(.)']
['.', '..', '...', '..()', '(.())', '(.().)', '((().))']
['.', '..', '...', '..()', '(.())', '(.().)', '(.())()']
['.', '..', '...', '..()', '(.())', '(.().)', '(.().).']
['.', '..', '...', '..()', '(.())', '(.().)', '(.()..)']
['.', '..', '...', '..()', '(.())', '(.().)', '(.(..))']
['.', '..', '...', '..()', '(.())', '(.().)', '(..(.))']
['.', '..', '...', '..()', '(.())', '(.(.))', '((())).']
['.', '..', '...', '..()', '(.())', '(.(.))', '((()).)']
['.', '..', '...', '..()', '(.())', '(.(.))', '((().))']
['.', '..', '...', '..()', '(.())', '(.(.))', '(((.)))']
['.', '..', '...', '..()', '(.())', '(.(.))', '(.())()']
['.', '..', '...', '..()', '(.())', '(.(.))', '(.().).']
['.', '..', '...', '..()', '(.())', '(.(.))', '(.()..)']
['.', '..', '...', '..()', '(.())', '(.(.))', '(.(.)).']
['.', '..', '...', '..()', '(.())', '(.(.))', '(.(.).)']
['.', '..', '...', '..()', '(.())', '(..())', '((())).']
['.', '..', '...', '..()', '(.())', '(..())', '((()).)']
['.', '..', '...', '..()', '(.())', '(..())', '((().))']
['.', '..', '...', '..()', '(.())', '(..())', '((.()))']
['.', '..', '...', '..()', '(.())', '(..())', '(.())()']
['.', '..', '...', '..()', '(.())', '(..())', '(.().).']
['.', '..', '...', '..()', '(.())', '(..())', '(.()..)']
['.', '..', '...', '..()', '(.())', '(..())', '(..()).']
['.', '..', '...', '..()', '(.())', '(..())', '(..().)']
['.', '..', '...', '..()', '(.())', '..()()', '(.()())']
['.', '..', '...', '..()', '(.())', '..()()', '(.())()']
['.', '..', '...', '..()', '(.())', '..()()', '.(()())']
['.', '..', '...', '..()', '(.())', '..()()', '..()().']
['.', '..', '...', '..()', '(.())', '..()()', '..()(.)']
['.', '..', '...', '..()', '(.())', '..()()', '..(.())']
['.', '..', '...', '..()', '(.())', '..()()', '...(())']
['.', '..', '...', '..()', '.(())', '((()))', '((())).']
['.', '..', '...', '..()', '.(())', '((()))', '((()).)']
['.', '..', '...', '..()', '.(())', '((()))', '((().))']
['.', '..', '...', '..()', '.(())', '((()))', '(.()())']
['.', '..', '...', '..()', '.(())', '((()))', '.(())()']
['.', '..', '...', '..()', '.(())', '.(()).', '((()).)']
['.', '..', '...', '..()', '.(())', '.(()).', '.(()())']
['.', '..', '...', '..()', '.(())', '.(()).', '.(())()']
['.', '..', '...', '..()', '.(())', '.(()).', '.(())..']
['.', '..', '...', '..()', '.(())', '.(()).', '.(()..)']
['.', '..', '...', '..()', '.(())', '.(()).', '.((.).)']
['.', '..', '...', '..()', '.(())', '.(()).', '.(.().)']
['.', '..', '...', '..()', '.(())', '.(()).', '..()(.)']
['.', '..', '...', '..()', '.(())', '.(().)', '((().))']
['.', '..', '...', '..()', '.(())', '.(().)', '.(())()']
['.', '..', '...', '..()', '.(())', '.(().)', '.(().).']
['.', '..', '...', '..()', '.(())', '.(().)', '.(()..)']
['.', '..', '...', '..()', '.(())', '.(().)', '.((..))']
['.', '..', '...', '..()', '.(())', '.(().)', '.(.(.))']
['.', '..', '...', '..()', '.(())', '.((.))', '((().))']
['.', '..', '...', '..()', '.(())', '.((.))', '(((.)))']
['.', '..', '...', '..()', '.(())', '.((.))', '.(().).']
['.', '..', '...', '..()', '.(())', '.((.))', '.(()..)']
['.', '..', '...', '..()', '.(())', '.((.))', '.((.)).']
['.', '..', '...', '..()', '.(())', '.((.))', '.((.).)']
['.', '..', '...', '..()', '.(())', '.(.())', '((().))']
['.', '..', '...', '..()', '.(())', '.(.())', '((.()))']
['.', '..', '...', '..()', '.(())', '.(.())', '.(())()']
['.', '..', '...', '..()', '.(())', '.(.())', '.(().).']
['.', '..', '...', '..()', '.(())', '.(.())', '.(()..)']
['.', '..', '...', '..()', '.(())', '.(.())', '.(.()).']
['.', '..', '...', '..()', '.(())', '.(.())', '.(.().)']
['.', '..', '...', '..()', '.(())', '..()()', '(.()())']
['.', '..', '...', '..()', '.(())', '..()()', '.(()())']
['.', '..', '...', '..()', '.(())', '..()()', '.(())()']
['.', '..', '...', '..()', '.(())', '..()()', '..()().']
['.', '..', '...', '..()', '.(())', '..()()', '..()(.)']
['.', '..', '...', '..()', '.(())', '..()()', '..(.())']
['.', '..', '...', '..()', '.(())', '..()()', '...(())']
['.', '..', '...', '..()', '..().', '(.().)', '((().))']
['.', '..', '...', '..()', '..().', '(.().)', '(.()())']
['.', '..', '...', '..()', '..().', '(.().)', '(.().).']
['.', '..', '...', '..()', '..().', '(.().)', '(.()..)']
['.', '..', '...', '..()', '..().', '(.().)', '(.(..))']
['.', '..', '...', '..()', '..().', '(.().)', '(..(.))']
['.', '..', '...', '..()', '..().', '(.().)', '..().()']
['.', '..', '...', '..()', '..().', '.(().)', '((().))']
['.', '..', '...', '..()', '..().', '.(().)', '.(()())']
['.', '..', '...', '..()', '..().', '.(().)', '.(().).']
['.', '..', '...', '..()', '..().', '.(().)', '.(()..)']
['.', '..', '...', '..()', '..().', '.(().)', '.((..))']
['.', '..', '...', '..()', '..().', '.(().)', '.(.(.))']
['.', '..', '...', '..()', '..().', '.(().)', '..().()']
['.', '..', '...', '..()', '..().', '..(())', '(.(()))']
['.', '..', '...', '..()', '..().', '..(())', '.((()))']
['.', '..', '...', '..()', '..().', '..(())', '..(()).']
['.', '..', '...', '..()', '..().', '..(())', '..(().)']
['.', '..', '...', '..()', '..().', '..(())', '..().()']
['.', '..', '...', '..()', '..().', '..()()', '(.()())']
['.', '..', '...', '..()', '..().', '..()()', '.(()())']
['.', '..', '...', '..()', '..().', '..()()', '..(().)']
['.', '..', '...', '..()', '..().', '..()()', '..()().']
['.', '..', '...', '..()', '..().', '..()()', '..()(.)']
['.', '..', '...', '..()', '..().', '..()()', '..().()']
['.', '..', '...', '..()', '..().', '..()()', '..(.())']
['.', '..', '...', '..()', '..().', '..()()', '...(())']
['.', '..', '...', '..()', '..().', '..()..', '(.()..)']
['.', '..', '...', '..()', '..().', '..()..', '.(()..)']
['.', '..', '...', '..()', '..().', '..()..', '..(().)']
['.', '..', '...', '..()', '..().', '..()..', '..((.))']
['.', '..', '...', '..()', '..().', '..()..', '..()(.)']
['.', '..', '...', '..()', '..().', '..()..', '..().()']
['.', '..', '...', '..()', '..().', '..()..', '..()...']
['.', '..', '...', '..()', '..().', '..()..', '..(...)']
['.', '..', '...', '..()', '..().', '..()..', '...(..)']
['.', '..', '...', '..()', '..().', '..(..)', '(.(..))']
['.', '..', '...', '..()', '..().', '..(..)', '.((..))']
['.', '..', '...', '..()', '..().', '..(..)', '..().()']
['.', '..', '...', '..()', '..().', '..(..)', '..(.())']
['.', '..', '...', '..()', '..().', '..(..)', '..(..).']
['.', '..', '...', '..()', '..().', '..(..)', '..(...)']
['.', '..', '...', '..()', '..().', '...(.)', '(..(.))']
['.', '..', '...', '..()', '..().', '...(.)', '.(.(.))']
['.', '..', '...', '..()', '..().', '...(.)', '..((.))']
['.', '..', '...', '..()', '..().', '...(.)', '..().()']
['.', '..', '...', '..()', '..().', '...(.)', '...(())']
['.', '..', '...', '..()', '..().', '...(.)', '...(.).']
['.', '..', '...', '..()', '..().', '...(.)', '...(..)']
['.', '..', '...', '..()', '..(.)', '(.(.))', '(((.)))']
['.', '..', '...', '..()', '..(.)', '(.(.))', '(.(.)).']
['.', '..', '...', '..()', '..(.)', '(.(.))', '(.(.).)']
['.', '..', '...', '..()', '..(.)', '(.(.))', '..(.())']
['.', '..', '...', '..()', '..(.)', '(.(.))', '..(.)()']
['.', '..', '...', '..()', '..(.)', '.((.))', '(((.)))']
['.', '..', '...', '..()', '..(.)', '.((.))', '.((.)).']
['.', '..', '...', '..()', '..(.)', '.((.))', '.((.).)']
['.', '..', '...', '..()', '..(.)', '.((.))', '..(.)()']
['.', '..', '...', '..()', '..(.)', '..()()', '(.()())']
['.', '..', '...', '..()', '..(.)', '..()()', '.(()())']
['.', '..', '...', '..()', '..(.)', '..()()', '..()().']
['.', '..', '...', '..()', '..(.)', '..()()', '..()(.)']
['.', '..', '...', '..()', '..(.)', '..()()', '..(.())']
['.', '..', '...', '..()', '..(.)', '..()()', '..(.)()']
['.', '..', '...', '..()', '..(.)', '..()()', '...(())']
['.', '..', '...', '..()', '..(.)', '..(.).', '(.(.).)']
['.', '..', '...', '..()', '..(.)', '..(.).', '.((.).)']
['.', '..', '...', '..()', '..(.)', '..(.).', '..()(.)']
['.', '..', '...', '..()', '..(.)', '..(.).', '..(.())']
['.', '..', '...', '..()', '..(.)', '..(.).', '..(.)()']
['.', '..', '...', '..()', '..(.)', '..(.).', '..(.)..']
['.', '..', '...', '..()', '..(.)', '..(.).', '..(...)']
['.', '..', '...', '..()', '..(.)', '..(..)', '(.(..))']
['.', '..', '...', '..()', '..(.)', '..(..)', '.((..))']
['.', '..', '...', '..()', '..(.)', '..(..)', '..(.)()']
['.', '..', '...', '..()', '..(.)', '..(..)', '..(..).']
['.', '..', '...', '..()', '..(.)', '..(..)', '..(...)']
['.', '..', '...', '..()', '...()', '(..())', '((.()))']
['.', '..', '...', '..()', '...()', '(..())', '(.(()))']
['.', '..', '...', '..()', '...()', '(..())', '(..()).']
['.', '..', '...', '..()', '...()', '(..())', '(..().)']
['.', '..', '...', '..()', '...()', '(..())', '...(())']
['.', '..', '...', '..()', '...()', '(..())', '...()()']
['.', '..', '...', '..()', '...()', '.(.())', '((.()))']
['.', '..', '...', '..()', '...()', '.(.())', '.((()))']
['.', '..', '...', '..()', '...()', '.(.())', '.(.()).']
['.', '..', '...', '..()', '...()', '.(.())', '.(.().)']
['.', '..', '...', '..()', '...()', '.(.())', '...(())']
['.', '..', '...', '..()', '...()', '.(.())', '...()()']
['.', '..', '...', '..()', '...()', '..(())', '(.(()))']
['.', '..', '...', '..()', '...()', '..(())', '.((()))']
['.', '..', '...', '..()', '...()', '..(())', '..(()).']
['.', '..', '...', '..()', '...()', '..(())', '..(().)']
['.', '..', '...', '..()', '...()', '..(())', '...()()']
['.', '..', '...', '..()', '...()', '..()()', '(.()())']
['.', '..', '...', '..()', '...()', '..()()', '.(()())']
['.', '..', '...', '..()', '...()', '..()()', '..()().']
['.', '..', '...', '..()', '...()', '..()()', '..()(.)']
['.', '..', '...', '..()', '...()', '..()()', '..(.())']
['.', '..', '...', '..()', '...()', '..()()', '...(())']
['.', '..', '...', '..()', '...()', '..()()', '...()()']
['.', '..', '...', '..()', '...()', '...().', '(..().)']
['.', '..', '...', '..()', '...()', '...().', '.(.().)']
['.', '..', '...', '..()', '...()', '...().', '..(().)']
['.', '..', '...', '..()', '...()', '...().', '..()(.)']
['.', '..', '...', '..()', '...()', '...().', '...(())']
['.', '..', '...', '..()', '...()', '...().', '...()()']
['.', '..', '...', '..()', '...()', '...().', '...()..']
['.', '..', '...', '..()', '...()', '...().', '...(..)']
['.', '..', '...', '..()', '...()', '...(.)', '(..(.))']
['.', '..', '...', '..()', '...()', '...(.)', '.(.(.))']
['.', '..', '...', '..()', '...()', '...(.)', '..((.))']
['.', '..', '...', '..()', '...()', '...(.)', '...()()']
['.', '..', '...', '..()', '...()', '...(.)', '...(.).']
['.', '..', '...', '..()', '...()', '...(.)', '...(..)']
['.', '..', '...', '....', '(...)', '((..))', '((..)).']
['.', '..', '...', '....', '(...)', '((..))', '((..).)']
['.', '..', '...', '....', '(...)', '((..))', '(.(()))']
['.', '..', '...', '....', '(...)', '((..))', '(.(.)).']
['.', '..', '...', '....', '(...)', '((..))', '(.(.).)']
['.', '..', '...', '....', '(...)', '((..))', '(..()).']
['.', '..', '...', '....', '(...)', '((..))', '(..().)']
['.', '..', '...', '....', '(...)', '((..))', '(...)()']
['.', '..', '...', '....', '(...)', '(.(.))', '(((.)))']
['.', '..', '...', '....', '(...)', '(.(.))', '((.()))']
['.', '..', '...', '....', '(...)', '(.(.))', '((..)).']
['.', '..', '...', '....', '(...)', '(.(.))', '((..).)']
['.', '..', '...', '....', '(...)', '(.(.))', '(.(.)).']
['.', '..', '...', '....', '(...)', '(.(.))', '(.(.).)']
['.', '..', '...', '....', '(...)', '(.(.))', '(..()).']
['.', '..', '...', '....', '(...)', '(.(.))', '(..().)']
['.', '..', '...', '....', '(...)', '(.(.))', '(...)()']
['.', '..', '...', '....', '(...)', '(..())', '(((.)))']
['.', '..', '...', '....', '(...)', '(..())', '((.()))']
['.', '..', '...', '....', '(...)', '(..())', '((..)).']
['.', '..', '...', '....', '(...)', '(..())', '((..).)']
['.', '..', '...', '....', '(...)', '(..())', '(.(()))']
['.', '..', '...', '....', '(...)', '(..())', '(.(.)).']
['.', '..', '...', '....', '(...)', '(..())', '(.(.).)']
['.', '..', '...', '....', '(...)', '(..())', '(..()).']
['.', '..', '...', '....', '(...)', '(..())', '(..().)']
['.', '..', '...', '....', '(...)', '(..())', '(...)()']
['.', '..', '...', '....', '(...)', '(...).', '((..).)']
['.', '..', '...', '....', '(...)', '(...).', '(.(.).)']
['.', '..', '...', '....', '(...)', '(...).', '(..().)']
['.', '..', '...', '....', '(...)', '(...).', '(...())']
['.', '..', '...', '....', '(...)', '(...).', '(...)()']
['.', '..', '...', '....', '(...)', '(...).', '(...)..']
['.', '..', '...', '....', '(...)', '(...).', '(.....)']
['.', '..', '...', '....', '(...)', '(...).', '....(.)']
['.', '..', '...', '....', '(...)', '(....)', '((...))']
['.', '..', '...', '....', '(...)', '(....)', '(.(..))']
['.', '..', '...', '....', '(...)', '(....)', '(..(.))']
['.', '..', '...', '....', '(...)', '(....)', '(...)()']
['.', '..', '...', '....', '(...)', '(....)', '(....).']
['.', '..', '...', '....', '(...)', '(....)', '(.....)']
['.', '..', '...', '....', '(...)', '....()', '(...())']
['.', '..', '...', '....', '(...)', '....()', '(...)()']
['.', '..', '...', '....', '(...)', '....()', '.(..())']
['.', '..', '...', '....', '(...)', '....()', '..(.())']
['.', '..', '...', '....', '(...)', '....()', '...(())']
['.', '..', '...', '....', '(...)', '....()', '....().']
['.', '..', '...', '....', '(...)', '....()', '....(.)']
['.', '..', '...', '....', '.(..)', '((..))', '((..)).']
['.', '..', '...', '....', '.(..)', '((..))', '((..).)']
['.', '..', '...', '....', '.(..)', '((..))', '((...))']
['.', '..', '...', '....', '.(..)', '((..))', '(...())']
['.', '..', '...', '....', '.(..)', '((..))', '.(..)()']
['.', '..', '...', '....', '.(..)', '.((.))', '(((.)))']
['.', '..', '...', '....', '.(..)', '.((.))', '((.()))']
['.', '..', '...', '....', '.(..)', '.((.))', '.((.)).']
['.', '..', '...', '....', '.(..)', '.((.))', '.((.).)']
['.', '..', '...', '....', '.(..)', '.((.))', '.(.()).']
['.', '..', '...', '....', '.(..)', '.((.))', '.(.().)']
['.', '..', '...', '....', '.(..)', '.((.))', '.(..)()']
['.', '..', '...', '....', '.(..)', '.(.())', '(((.)))']
['.', '..', '...', '....', '.(..)', '.(.())', '((.()))']
['.', '..', '...', '....', '.(..)', '.(.())', '.((()))']
['.', '..', '...', '....', '.(..)', '.(.())', '.((.)).']
['.', '..', '...', '....', '.(..)', '.(.())', '.((.).)']
['.', '..', '...', '....', '.(..)', '.(.())', '.(.()).']
['.', '..', '...', '....', '.(..)', '.(.())', '.(.().)']
['.', '..', '...', '....', '.(..)', '.(.())', '.(..)()']
['.', '..', '...', '....', '.(..)', '.(..).', '((..).)']
['.', '..', '...', '....', '.(..)', '.(..).', '.((.).)']
['.', '..', '...', '....', '.(..)', '.(..).', '.(.().)']
['.', '..', '...', '....', '.(..)', '.(..).', '.(..())']
['.', '..', '...', '....', '.(..)', '.(..).', '.(..)()']
['.', '..', '...', '....', '.(..)', '.(..).', '.(..)..']
['.', '..', '...', '....', '.(..)', '.(..).', '.(....)']
['.', '..', '...', '....', '.(..)', '.(..).', '....(.)']
['.', '..', '...', '....', '.(..)', '.(...)', '((...))']
['.', '..', '...', '....', '.(..)', '.(...)', '.((..))']
['.', '..', '...', '....', '.(..)', '.(...)', '.(.(.))']
['.', '..', '...', '....', '.(..)', '.(...)', '.(..)()']
['.', '..', '...', '....', '.(..)', '.(...)', '.(...).']
['.', '..', '...', '....', '.(..)', '.(...)', '.(....)']
['.', '..', '...', '....', '.(..)', '....()', '(...())']
['.', '..', '...', '....', '.(..)', '....()', '.(..())']
['.', '..', '...', '....', '.(..)', '....()', '.(..)()']
['.', '..', '...', '....', '.(..)', '....()', '..(.())']
['.', '..', '...', '....', '.(..)', '....()', '...(())']
['.', '..', '...', '....', '.(..)', '....()', '....().']
['.', '..', '...', '....', '.(..)', '....()', '....(.)']
['.', '..', '...', '....', '..(.)', '(.(.))', '(((.)))']
['.', '..', '...', '....', '..(.)', '(.(.))', '(.(.)).']
['.', '..', '...', '....', '..(.)', '(.(.))', '(.(.).)']
['.', '..', '...', '....', '..(.)', '(.(.))', '(.(..))']
['.', '..', '...', '....', '..(.)', '(.(.))', '(...())']
['.', '..', '...', '....', '..(.)', '(.(.))', '..(.)()']
['.', '..', '...', '....', '..(.)', '.((.))', '(((.)))']
['.', '..', '...', '....', '..(.)', '.((.))', '.((.)).']
['.', '..', '...', '....', '..(.)', '.((.))', '.((.).)']
['.', '..', '...', '....', '..(.)', '.((.))', '.((..))']
['.', '..', '...', '....', '..(.)', '.((.))', '.(..())']
['.', '..', '...', '....', '..(.)', '.((.))', '..(.)()']
['.', '..', '...', '....', '..(.)', '..(())', '(.(()))']
['.', '..', '...', '....', '..(.)', '..(())', '.((()))']
['.', '..', '...', '....', '..(.)', '..(())', '..(()).']
['.', '..', '...', '....', '..(.)', '..(())', '..(().)']
['.', '..', '...', '....', '..(.)', '..(())', '..(.)()']
['.', '..', '...', '....', '..(.)', '..(.).', '(.(.).)']
['.', '..', '...', '....', '..(.)', '..(.).', '.((.).)']
['.', '..', '...', '....', '..(.)', '..(.).', '..(().)']
['.', '..', '...', '....', '..(.)', '..(.).', '..(.())']
['.', '..', '...', '....', '..(.)', '..(.).', '..(.)()']
['.', '..', '...', '....', '..(.)', '..(.).', '..(.)..']
['.', '..', '...', '....', '..(.)', '..(.).', '..(...)']
['.', '..', '...', '....', '..(.)', '..(.).', '....(.)']
['.', '..', '...', '....', '..(.)', '..(..)', '(.(..))']
['.', '..', '...', '....', '..(.)', '..(..)', '.((..))']
['.', '..', '...', '....', '..(.)', '..(..)', '..((.))']
['.', '..', '...', '....', '..(.)', '..(..)', '..(.)()']
['.', '..', '...', '....', '..(.)', '..(..)', '..(..).']
['.', '..', '...', '....', '..(.)', '..(..)', '..(...)']
['.', '..', '...', '....', '..(.)', '....()', '(...())']
['.', '..', '...', '....', '..(.)', '....()', '.(..())']
['.', '..', '...', '....', '..(.)', '....()', '..(.())']
['.', '..', '...', '....', '..(.)', '....()', '..(.)()']
['.', '..', '...', '....', '..(.)', '....()', '...(())']
['.', '..', '...', '....', '..(.)', '....()', '....().']
['.', '..', '...', '....', '..(.)', '....()', '....(.)']
['.', '..', '...', '....', '...()', '(..())', '((.()))']
['.', '..', '...', '....', '...()', '(..())', '(.(()))']
['.', '..', '...', '....', '...()', '(..())', '(..()).']
['.', '..', '...', '....', '...()', '(..())', '(..().)']
['.', '..', '...', '....', '...()', '(..())', '(..(.))']
['.', '..', '...', '....', '...()', '(..())', '(...())']
['.', '..', '...', '....', '...()', '(..())', '...()()']
['.', '..', '...', '....', '...()', '.(.())', '((.()))']
['.', '..', '...', '....', '...()', '.(.())', '.((()))']
['.', '..', '...', '....', '...()', '.(.())', '.(.()).']
['.', '..', '...', '....', '...()', '.(.())', '.(.().)']
['.', '..', '...', '....', '...()', '.(.())', '.(.(.))']
['.', '..', '...', '....', '...()', '.(.())', '.(..())']
['.', '..', '...', '....', '...()', '.(.())', '...()()']
['.', '..', '...', '....', '...()', '..(())', '(.(()))']
['.', '..', '...', '....', '...()', '..(())', '.((()))']
['.', '..', '...', '....', '...()', '..(())', '..(()).']
['.', '..', '...', '....', '...()', '..(())', '..(().)']
['.', '..', '...', '....', '...()', '..(())', '..((.))']
['.', '..', '...', '....', '...()', '..(())', '..(.())']
['.', '..', '...', '....', '...()', '..(())', '...()()']
['.', '..', '...', '....', '...()', '...().', '(..().)']
['.', '..', '...', '....', '...()', '...().', '.(.().)']
['.', '..', '...', '....', '...()', '...().', '..(().)']
['.', '..', '...', '....', '...()', '...().', '...(())']
['.', '..', '...', '....', '...()', '...().', '...()()']
['.', '..', '...', '....', '...()', '...().', '...()..']
['.', '..', '...', '....', '...()', '...().', '...(..)']
['.', '..', '...', '....', '...()', '...().', '....(.)']
['.', '..', '...', '....', '...()', '...(.)', '(..(.))']
['.', '..', '...', '....', '...()', '...(.)', '.(.(.))']
['.', '..', '...', '....', '...()', '...(.)', '..((.))']
['.', '..', '...', '....', '...()', '...(.)', '...()()']
